Product Name,Price,Discount,Battery,Display,Ratings,Reviews,Camera,Actual Price,Processor,RAM,ROM,brand,type
"SAMSUNG Galaxy Z Fold5 (Cream, 256 GB)",96999.0,38.0,4400 mAh Battery,15.75 cm (6.2 inch) Display,500.0,27.0,50MP + 12MP + 10MP,99999.0,Snapdragon 8 Gen 2 Processor,12.0,256.0,Samsung,Android
"SAMSUNG Galaxy S25 5G (Silver Shadow, 256 GB)",80999.0,34.0,4000 mAh Battery,15.75 cm (6.2 inch) Full HD+ Display,911.0,151.0,50MP + 10MP + 12MP | 12MP Front Camera,20999.0,8 Elite for Galaxy Processor,12.0,256.0,Samsung,Android
"SAMSUNG Galaxy S25 Plus 5G (Silver Shadow, 256 GB)",99999.0,46.0,4900 mAh Battery,17.02 cm (6.7 inch) Quad HD+ Display,30.0,5.0,50MP + 10MP + 12MP | 12MP Front Camera,65000.0,8 Elite for Galaxy Processor,12.0,256.0,Samsung,Android
"SAMSUNG Galaxy S24+ 5G (Onyx Black, 256 GB)",61999.0,11.0,4900 mAh Battery,17.02 cm (6.7 inch) Quad HD+ Display,5155.0,390.0,50MP + 10MP + 12MP | 12MP Front Camera,79999.0,Exynos 2400 Processor,12.0,256.0,Samsung,Android
"SAMSUNG Galaxy S25 5G (Mint, 256 GB)",80999.0,41.0,4000 mAh Battery,15.75 cm (6.2 inch) Full HD+ Display,911.0,151.0,50MP + 10MP + 12MP | 12MP Front Camera,113999.0,8 Elite for Galaxy Processor,12.0,256.0,Samsung,Android
"SAMSUNG A14 5g (Green, Light Green, 128 GB)",13699.0,21.0,5000 mAh Battery,16.76 cm (6.6 inch) Full HD+ Display,39.0,0.0,50MP + 2MP + 2MP | 13MP Front Camera,24499.0,(Exynos 1330) Processor,6.0,128.0,Samsung,Android
"Samsung Galaxy S21 FE 5G with Snapdragon 888 (Graphite, 256 GB)",34990.0,22.0,4500 mAh Lithium-ion Battery,16.26 cm (6.4 inch) Full HD+ Display,151064.0,14066.0,12MP + 12MP + 8MP (OIS) | 32MP Front Camera,24499.0,Snapdragon 888 Processor,8.0,256.0,Samsung,Android
"SAMSUNG Galaxy A14 5G (Light Green, 128 GB)",20999.0,25.0,5000 mAh Lithium Ion Battery,16.76 cm (6.6 inch) Full HD+ Display,73187.0,3567.0,50MP + 2MP + 2MP | 13MP Front Camera,16999.0,Exynos 1330 Processor,6.0,128.0,Samsung,Android
"SAMSUNG Galaxy S24 5G (Cobalt Violet, 256 GB)",70999.0,23.0,4000 mAh Battery,15.75 cm (6.2 inch) Full HD+ Display,1683.0,170.0,50MP + 10MP + 12MP | 12MP Front Camera,33999.0,Exynos 2400 Processor,8.0,256.0,Samsung,Android
"SAMSUNG Galaxy A14 5G (Dark Red, 64 GB)",18499.0,28.0,5000 mAh Lithium Ion Battery,16.76 cm (6.6 inch) Full HD+ Display,42013.0,1947.0,50MP + 2MP + 2MP | 13MP Front Camera,19999.0,Exynos 1330 Processor,4.0,64.0,Samsung,Android
"SAMSUNG Galaxy A06 (Black, 64 GB)",11499.0,34.0,5000 mAh Battery,17.02 cm (6.7 inch) HD+ Display,28.0,4.0,50MP + 2MP | 8MP Front Camera,69999.0,Mediatek Helio G85 Processor,4.0,64.0,Samsung,Android
"SAMSUNG Galaxy S25 5G (Navy, 512 GB)",92999.0,30.0,4000 mAh Battery,15.75 cm (6.2 inch) Full HD+ Display,911.0,151.0,50MP + 10MP + 12MP | 12MP Front Camera,41999.0,8 Elite for Galaxy Processor,12.0,512.0,Samsung,Android
"SAMSUNG Galaxy A16 5G (Blue Black, 128 GB)",14363.0,20.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,466.0,26.0,50MP + 5MP + 2MP | 13MP Front Camera,79999.0,Dimensity 6300 Processor,6.0,128.0,Samsung,Android
"Samsung Galaxy S21 FE 5G with Snapdragon 888 (Graphite, 128 GB)",45999.0,18.0,4500 mAh Lithium-ion Battery,16.26 cm (6.4 inch) Full HD+ Display,151064.0,14066.0,12MP + 12MP + 8MP (OIS) | 32MP Front Camera,24499.0,Snapdragon 888 Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy S25 5G (Navy, 256 GB)",80999.0,20.0,4000 mAh Battery,15.75 cm (6.2 inch) Full HD+ Display,911.0,151.0,50MP + 10MP + 12MP | 12MP Front Camera,21499.0,8 Elite for Galaxy Processor,12.0,256.0,Samsung,Android
"SAMSUNG Galaxy S25 Plus 5G (Navy, 512 GB)",111999.0,33.0,4900 mAh Battery,17.02 cm (6.7 inch) Quad HD+ Display,30.0,5.0,50MP + 10MP + 12MP | 12MP Front Camera,41999.0,8 Elite for Galaxy Processor,12.0,512.0,Samsung,Android
"SAMSUNG Galaxy A54 5G (Awesome Lime, 128 GB)",28999.0,25.0,5000 mAh Battery,16.26 cm (6.4 inch) Full HD+ Display,4670.0,388.0,50MP + 12MP + 5MP | 32MP Front Camera,31999.0,"Exynos 1380, Octa Core Processor",8.0,128.0,Samsung,Android
"SAMSUNG Galaxy S24 5G (Cobalt Violet, 256 GB)",63990.0,55.0,4000 mAh Battery,15.75 cm (6.2 inch) Full HD+ Display,1683.0,170.0,50MP + 10MP + 12MP | 12MP Front Camera,84999.0,Exynos 2400 Processor,8.0,256.0,Samsung,Android
"SAMSUNG Galaxy A15 5G (Blue Black, 256 GB)",19999.0,56.0,5000 mAh Battery,16.51 cm (6.5 inch) Full HD+ Display,3610.0,219.0,50MP + 5MP + 2MP | 13MP Front Camera,79999.0,Dimensity 6100+ Processor,8.0,256.0,Samsung,Android
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)",16999.0,27.0,5000 mAh Battery,16.51 cm (6.5 inch) Full HD+ Display,3610.0,219.0,50MP + 5MP + 2MP | 13MP Front Camera,18490.0,Dimensity 6100+ Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy A54 5G (Awesome Graphite, 128 GB)",27990.0,13.0,5000 mAh Battery,16.26 cm (6.4 inch) Full HD+ Display,4670.0,388.0,50MP + 12MP + 5MP | 32MP Front Camera,92999.0,"Exynos 1380, Octa Core Processor",8.0,128.0,Samsung,Android
"SAMSUNG Galaxy F55 5G (Apricot Crush, 256 GB)",23999.0,34.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,1577.0,127.0,50MP + 8MP + 2MP | 50MP Front Camera,69999.0,7 Gen 1 Processor,8.0,256.0,Samsung,Android
"SAMSUNG Galaxy S23 FE (Graphite, 256 GB)",37999.0,25.0,4500 mAh Battery,16.26 cm (6.4 inch) Full HD+ Display,67986.0,4215.0,50MP + 12MP | 10MP Front Camera,134999.0,Samsung Exynos 2200 Processor,8.0,256.0,Samsung,Android
"SAMSUNG Galaxy S23 FE (Graphite, 128 GB)",34999.0,27.0,4500 mAh Battery,16.26 cm (6.4 inch) Full HD+ Display,67986.0,4215.0,50MP + 12MP | 10MP Front Camera,31499.0,Samsung Exynos 2200 Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy F14 5G (B.A.E. Purple, 128 GB)",13490.0,43.0,6000 mAh Battery,16.76 cm (6.6 inch) Full HD+ Display,126591.0,8918.0,50MP + 2MP | 13MP Front Camera,29999.0,"Exynos 1330, Octa Core Processor",6.0,128.0,Samsung,Android
"SAMSUNG Galaxy S25 5G (Mint, 512 GB)",79990.0,26.0,4000 mAh Battery,15.75 cm (6.2 inch) Full HD+ Display,911.0,151.0,50MP + 10MP + 12MP | 12MP Front Camera,17490.0,8 Elite for Galaxy Processor,12.0,512.0,Samsung,Android
"Samsung Galaxy S21 FE 5G with Snapdragon 888 (Olive, 128 GB)",45999.0,26.0,4500 mAh Lithium-ion Battery,16.26 cm (6.4 inch) Full HD+ Display,151064.0,14066.0,12MP + 12MP + 8MP (OIS) | 32MP Front Camera,28999.0,Snapdragon 888 Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy A25 5G (Blue Black, 256 GB)",22990.0,27.0,5000 mAh Battery,16.51 cm (6.5 inch) Full HD+ Display,256.0,12.0,50MP + 8MP + 2MP | 13MP Front Camera,31499.0,Exynos 1280 Processor,8.0,256.0,Samsung,Android
"SAMSUNG Galaxy S25 5G (Silver Shadow, 512 GB)",79149.0,14.0,4000 mAh Battery,15.75 cm (6.2 inch) Full HD+ Display,911.0,151.0,50MP + 10MP + 12MP | 12MP Front Camera,92999.0,8 Elite for Galaxy Processor,12.0,512.0,Samsung,Android
"vivo T3 Pro 5G (Sandstone Orange, 256 GB)",24999.0,21.0,5500 mAh Battery,17.2 cm (6.77 inch) Full HD+ AMOLED Display,48590.0,3354.0,50MP + 8MP | 16MP Front Camera,31999.0,Snapdragon 7 Gen 3 Processor,8.0,256.0,vivo,Android
"SAMSUNG Galaxy M35 5G (DayBreak Blue, 256 GB)",21026.0,23.0,6000 mAh Battery,16.76 cm (6.6 inch) Display,752.0,52.0,50MP Rear Camera,27499.0,1 YEAR,8.0,256.0,Samsung,Android
"SAMSUNG Galaxy A54 5G (Awesome Violet, 128 GB)",27999.0,33.0,5000 mAh Battery,16.26 cm (6.4 inch) Full HD+ Display,4670.0,388.0,50MP + 12MP + 5MP | 32MP Front Camera,41999.0,"Exynos 1380, Octa Core Processor",8.0,128.0,Samsung,Android
"SAMSUNG Galaxy A05 (Light Green, 64 GB)",7699.0,38.0,5000 mAh Battery,17.12 cm (6.74 inch) HD+ Display,424.0,24.0,50MP + 2MP | 8MP Front Camera,12499.0,Helio G85 Processor,4.0,64.0,Samsung,Android
"SAMSUNG Galaxy S24 FE 5G (Graphite, 256 GB)",49795.0,24.0,4700 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,500.0,47.0,50MP + 12MP | 10MP Front Camera,65999.0,Exynos 2400e Processor,8.0,256.0,Samsung,Android
"SAMSUNG Galaxy A35 5G (Awesome Lilac, 128 GB)",24550.0,27.0,5000 mAh Battery,16.76 cm (6.6 inch) Full HD+ Display,4644.0,343.0,50MP + 8MP + 5MP | 13MP Front Camera,33999.0,Samsung Exynos 1380 Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy S24 FE 5G (Mint, 128 GB)",43999.0,26.0,4700 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,500.0,47.0,50MP + 12MP | 10MP Front Camera,59999.0,Exynos 2400e Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy S24 FE 5G (Blue, 128 GB)",43289.0,27.0,4700 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,500.0,47.0,50MP + 12MP | 10MP Front Camera,59999.0,Exynos 2400e Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy F12 (Sky Blue, 128 GB)",11499.0,17.0,6000 mAh Lithium-ion Battery,16.55 cm (6.515 inch) HD+ Display,302637.0,23322.0,48MP + 5MP + 2MP + 2MP | 8MP Front Camera,13999.0,Exynos 850 Processor,4.0,128.0,Samsung,Android
"SAMSUNG Galaxy F12 (Sea Green, 128 GB)",11499.0,17.0,6000 mAh Lithium-ion Battery,16.55 cm (6.515 inch) HD+ Display,302637.0,23322.0,48MP + 5MP + 2MP + 2MP | 8MP Front Camera,13999.0,Exynos 850 Processor,4.0,128.0,Samsung,Android
"SAMSUNG Galaxy F12 (Celestial Black, 64 GB)",10499.0,19.0,6000 mAh Lithium-ion Battery,16.55 cm (6.515 inch) HD+ Display,302637.0,23322.0,48MP + 5MP + 2MP + 2MP | 8MP Front Camera,12999.0,Exynos 850 Processor,4.0,64.0,Samsung,Android
"SAMSUNG Galaxy F12 (Sky Blue, 64 GB)",10499.0,19.0,6000 mAh Lithium-ion Battery,16.55 cm (6.515 inch) HD+ Display,302637.0,23322.0,48MP + 5MP + 2MP + 2MP | 8MP Front Camera,12999.0,Exynos 850 Processor,4.0,64.0,Samsung,Android
"SAMSUNG Galaxy F12 (Sea Green, 64 GB)",10499.0,19.0,6000 mAh Lithium-ion Battery,16.55 cm (6.515 inch) HD+ Display,302637.0,23322.0,48MP + 5MP + 2MP + 2MP | 8MP Front Camera,12999.0,Exynos 850 Processor,4.0,64.0,Samsung,Android
"SAMSUNG Galaxy A06 (Black, 128 GB)",11499.0,8.0,5000 mAh Battery,17.02 cm (6.7 inch) HD+ Display,28.0,4.0,50MP + 2MP | 8MP Front Camera,12499.0,Mediatek Helio G85 Processor,4.0,128.0,Samsung,Android
"SAMSUNG M15 5G Prime Edition (Stone Grey, 128 GB)",11833.0,26.0,6000 mAh Battery,16.51 cm (6.5 inch) Display,3.0,0.0,50MP Rear Camera,15999.0,1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.0,128.0,Samsung,Android
"SAMSUNG M15 5G Prime Edition (Stone Grey, 128 GB)",12859.0,19.0,6000 mAh Battery,16.51 cm (6.5 inch) Display,129.0,6.0,50MP Rear Camera,15999.0,1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,6.0,128.0,Samsung,Android
"SAMSUNG Galaxy M55 5G (Light Green, 256 GB)",27820.0,20.0,5000 mAh Battery,17.02 cm (6.7 inch) Display,44.0,6.0,50MP Rear Camera,34999.0,Domestic Warranty 1 year for handset and 6 months for accessories.,12.0,256.0,Samsung,Android
"SAMSUNG Galaxy F23 5G (Aqua Blue, 128 GB)",18499.0,22.0,5000 mAh Lithium Ion Battery,16.76 cm (6.6 inch) Full HD+ Display,224614.0,16353.0,50MP + 8MP + 2MP | 8MP Front Camera,23999.0,Qualcomm Snapdragon 750G Processor,6.0,128.0,Samsung,Android
"Samsung Galaxy S21 FE 5G with Snapdragon 888 (Olive, 256 GB)",34990.0,46.0,4500 mAh Lithium-ion Battery,16.26 cm (6.4 inch) Full HD+ Display,151064.0,14066.0,12MP + 12MP + 8MP (OIS) | 32MP Front Camera,64999.0,Snapdragon 888 Processor,8.0,256.0,Samsung,Android
"SAMSUNG Galaxy A05s (Black, 128 GB)",10990.0,37.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,167.0,9.0,50MP + 2MP + 2MP | 13MP Front Camera,17499.0,Qualcomm SM6225 Snapdragon 680 4G (6 nm) Processor,6.0,128.0,Samsung,Android
"SAMSUNG Galaxy A35 5G (Awesome Iceblue, 128 GB)",26990.0,20.0,5000 mAh Battery,16.76 cm (6.6 inch) Full HD+ Display,4644.0,343.0,50MP + 8MP + 5MP | 13MP Front Camera,33999.0,Samsung Exynos 1380 Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy F34 5G (Mystic Green, 128 GB)",21999.0,15.0,6000 mAh Battery,16.51 cm (6.5 inch) Full HD+ Display,15797.0,1166.0,50MP (OIS) + 8MP + 2MP | 13MP Front Camera,25999.0,Exynos 1280 Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy A35 5G (Awesome Lilac, 128 GB)",23770.0,30.0,5000 mAh Battery,16.76 cm (6.6 inch) Full HD+ Display,4644.0,343.0,50MP + 8MP + 5MP | 13MP Front Camera,33999.0,Samsung Exynos 1380 Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy S24 FE 5G (Blue, 256 GB)",49859.0,24.0,4700 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,500.0,47.0,50MP + 12MP | 10MP Front Camera,65999.0,Exynos 2400e Processor,8.0,256.0,Samsung,Android
"SAMSUNG Galaxy A06 (Gold, 64 GB)",11499.0,27.0,5000 mAh Battery,17.02 cm (6.7 inch) HD+ Display,28.0,4.0,50MP + 2MP | 8MP Front Camera,59999.0,Mediatek Helio G85 Processor,4.0,64.0,Samsung,Android
"SAMSUNG Galaxy S24 FE 5G (Blue, 128 GB)",43299.0,37.0,4700 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,500.0,47.0,50MP + 12MP | 10MP Front Camera,17499.0,Exynos 2400e Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy A05s (Light Green, 128 GB)",10990.0,28.0,5000 mAh Battery,17.07 cm (6.72 inch) Full HD+ Display,167.0,9.0,50MP + 2MP + 2MP | 13MP Front Camera,24999.0,680 Processor,6.0,128.0,Samsung,Android
"SAMSUNG Galaxy M33 5G (Mystique Green, 128 GB)",17999.0,50.0,6000 mAh Battery,16.74 cm (6.59 inch) Display,13160.0,896.0,50MP Rear Camera,149999.0,12 Months Warranty,6.0,128.0,Samsung,Android
"SAMSUNG Galaxy S23 Ultra 5G (Cream, 256 GB)",74999.0,13.0,5000 mAh Lithium Ion Battery,17.27 cm (6.8 inch) Quad HD+ Display,4088.0,386.0,200MP + 10MP + 12MP + 10MP | 12MP Front Camera,74999.0,Qualcomm Snapdragon 8 Gen 2 Processor,12.0,256.0,Samsung,Android
"SAMSUNG Galaxy S24 5G (Cobalt Violet, 128 GB)",64999.0,7.0,4000 mAh Battery,15.75 cm (6.2 inch) Full HD+ Display,1683.0,170.0,50MP + 10MP + 12MP | 12MP Front Camera,24499.0,Exynos 2400 Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy A15 5G (Light Blue, 256 GB)",24498.0,22.0,5000 mAh Battery,16.51 cm (6.5 inch) Full HD+ Display,3610.0,219.0,50MP + 5MP + 2MP | 13MP Front Camera,89999.0,Dimensity 6100+ Processor,8.0,256.0,Samsung,Android
"SAMSUNG Galaxy S24 5G (Cobalt Violet, 512 GB)",82999.0,30.0,4000 mAh Battery,15.75 cm (6.2 inch) Full HD+ Display,1683.0,170.0,50MP + 10MP + 12MP | 12MP Front Camera,24499.0,Exynos 2400 Processor,8.0,512.0,Samsung,Android
"SAMSUNG Galaxy A16 5G (Light Green, 256 GB)",24399.0,25.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,1254.0,91.0,50MP + 5MP + 2MP | 13MP Front Camera,20111.0,Dimensity 6300 Processor,8.0,256.0,Samsung,Android
"SAMSUNG Galaxy Z Flip5 (Graphite, 256 GB)",79999.0,35.0,3700 mAh Battery,17.02 cm (6.7 inch) Display,790.0,46.0,12MP + 12MP | 10MP Front Camera,12499.0,Snapdragon 8 Gen 2 Processor,8.0,256.0,Samsung,Android
"SAMSUNG Galaxy S25 5G (Mint, 256 GB)",80999.0,26.0,4000 mAh Battery,15.75 cm (6.2 inch) Full HD+ Display,911.0,151.0,50MP + 10MP + 12MP | 12MP Front Camera,22999.0,8 Elite for Galaxy Processor,12.0,256.0,Samsung,Android
"SAMSUNG A14 5g (Green, 128 GB)",16999.0,26.0,5000 mAh Battery,16.76 cm (6.6 inch) Full HD+ Display,13.0,1.0,50MP + 2MP + 2MP | 13MP Front Camera,15999.0,(Exynos 1330) Processor,8.0,128.0,Samsung,Android
"SAMSUNG A14 5g (Green, 128 GB)",15894.0,32.0,5000 mAh Battery,16.76 cm (6.6 inch) Full HD+ Display,13.0,1.0,50MP + 2MP + 2MP | 13MP Front Camera,14999.0,(Exynos 1330) Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy F13 (Waterfall Blue, 64 GB)",10999.0,32.0,6000 mAh Lithium Ion Battery,16.76 cm (6.6 inch) Full HD+ Display,209617.0,11745.0,50MP + 5MP + 2MP | 8MP Front Camera,2499.0,Exynos 850 Processor,4.0,64.0,Samsung,Android
"SAMSUNG Galaxy S24 Ultra 5G (Titanium Black, 512 GB)",144999.0,17.0,5000 mAh Battery,17.27 cm (6.8 inch) Quad HD+ Display,2608.0,280.0,200MP + 50MP + 12MP + 10MP | 12MP Front Camera,2499.0,Snapdragon 8 Gen 3 Processor,12.0,512.0,Samsung,Android
"SAMSUNG Galaxy S25 5G (Navy, 512 GB)",92999.0,17.0,4000 mAh Battery,15.75 cm (6.2 inch) Full HD+ Display,911.0,151.0,50MP + 10MP + 12MP | 12MP Front Camera,30990.0,8 Elite for Galaxy Processor,12.0,512.0,Samsung,Android
"SAMSUNG Galaxy S25 Plus 5G (Navy, 512 GB)",111999.0,16.0,4900 mAh Battery,17.02 cm (6.7 inch) Quad HD+ Display,30.0,5.0,50MP + 10MP + 12MP | 12MP Front Camera,39990.0,Exynos 850 Processor,12.0,512.0,Samsung,Android
"SAMSUNG Galaxy F12 (Celestial Black, 128 GB)",11499.0,17.0,6000 mAh Lithium-ion Battery,16.55 cm (6.515 inch) HD+ Display,302637.0,23322.0,48MP + 5MP + 2MP + 2MP | 8MP Front Camera,17999.0,Exynos Octa Core Processor Processor,4.0,128.0,Samsung,Android
"SAMSUNG Galaxy A23 5G (Orange, 128 GB)",23999.0,24.0,5000 mAh Lithium Ion Battery,16.76 cm (6.6 inch) Full HD+ Display,1409.0,69.0,50MP + 5MP | 8MP Front Camera,35499.0,Qualcomm Snapdragon 8 Gen 2 Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy A53 (Awesome Peach, 128 GB)",32999.0,25.0,5000 mAh Lithium Ion Battery,16.51 cm (6.5 inch) Full HD+ Display,1923.0,186.0,64MP + 12MP + 5MP + 5MP | 32MP Front Camera,1999.0,MediaTek Dimensity 6100+ Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy S23 5G (Cream, 256 GB)",95900.0,27.0,3900 mAh Lithium Ion Battery,15.49 cm (6.1 inch) Full HD+ Display,73378.0,5083.0,50MP + 10MP + 12MP | 12MP Front Camera,36999.0,"Dimensity 1080, Octa Core Processor",8.0,256.0,Samsung,Android
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)",14999.0,5.0,6000 mAh Lithium ion Battery,16.51 cm (6.5 inch) Full HD+ Display,3988.0,232.0,50MP + 5MP + 2MP | 13MP Front Camera,17999.0,8 Elite for Galaxy Processor,8.0,128.0,Samsung,Android
"SAMSUNG Galaxy A34 5G (Awesome Lime, 128 GB)",21042.0,32.0,5000 mAh Li-ion Battery Battery,16.76 cm (6.6 inch) Full HD+ Display,7049.0,558.0,48MP + 8MP + 5MP | 13MP Front Camera,74999.0,NA Processor,8.0,128.0,Samsung,Android
"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Breeze Blue, 128 GB)",12999.0,23.0,5100 mAh Battery,16.94 cm (6.67 inch) HD Display,137954.0,4991.0,32MP + 2MP | 8MP Front Camera,16999.0,Dimensity 6300 Processor,6.0,128.0,OPPO,Android
"OPPO Reno13 5G (Luminous Blue, 128 GB)",37999.0,9.0,5600 mAh Battery,16.74 cm (6.59 inch) Display,1762.0,243.0,50MP + 8MP + 2MP | 50MP Front Camera,41999.0,Dimensity 8350 Processor,8.0,128.0,OPPO,Android
"OPPO Reno13 5G (Ivory White, 256 GB)",39999.0,9.0,5600 mAh Battery,16.74 cm (6.59 inch) Display,1762.0,243.0,50MP + 8MP + 2MP | 50MP Front Camera,43999.0,Dimensity 8350 Processor,8.0,256.0,OPPO,Android
"OPPO A3x (Nebula Red, 128 GB)",9999.0,28.0,5100 mAh Battery,16.94 cm (6.67 inch) HD+ Display,525.0,38.0,8MP Rear Camera | 5MP Front Camera,13999.0,6s 4G Gen1 Processor,4.0,128.0,OPPO,Android
"OPPO A3x 5G (Starlight White, 128 GB)",12499.0,21.0,5100 mAh Battery,16.94 cm (6.67 inch) HD+ Display,1785.0,77.0,8MP Rear Camera | 5MP Front Camera,15999.0,Dimensity 6300 Processor,4.0,128.0,OPPO,Android
"OPPO Reno13 5G (Luminous Blue, 256 GB)",39999.0,9.0,5600 mAh Battery,16.74 cm (6.59 inch) Display,1762.0,243.0,50MP + 8MP + 2MP | 50MP Front Camera,43999.0,Dimensity 8350 Processor,8.0,256.0,OPPO,Android
"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Midnight Violet, 128 GB)",12999.0,23.0,5100 mAh Battery,16.94 cm (6.67 inch) HD Display,137954.0,4991.0,32MP + 2MP | 8MP Front Camera,16999.0,Dimensity 6300 Processor,6.0,128.0,OPPO,Android
"OPPO F25 Pro 5G (Lava Red, 128 GB)",19999.0,31.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,6522.0,485.0,64MP + 8MP + 2MP | 32MP Front Camera,28999.0,Dimensity 7050 Processor,8.0,128.0,OPPO,Android
"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Feather Pink, 128 GB)",12999.0,23.0,5100 mAh Battery,16.94 cm (6.67 inch) HD Display,137954.0,4991.0,32MP + 2MP | 8MP Front Camera,16999.0,Dimensity 6300 Processor,6.0,128.0,OPPO,Android
"OPPO A3x (Ocean Blue, 128 GB)",9999.0,28.0,5100 mAh Battery,16.94 cm (6.67 inch) HD+ Display,525.0,38.0,8MP Rear Camera | 5MP Front Camera,13999.0,6s 4G Gen1 Processor,4.0,128.0,OPPO,Android
"OPPO A3 5G (Nebula Red, 128 GB)",14999.0,25.0,5100 mAh Battery,16.94 cm (6.67 inch) HD+ Display,690.0,37.0,50MP Rear Camera | 5MP Front Camera,19999.0,Dimensity 6300 Processor,6.0,128.0,OPPO,Android
"OPPO F27 Pro+ (Midnight Navy, 256 GB)",27999.0,20.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,3889.0,194.0,64MP + 2MP | 8MP Front Camera,34999.0,Dimensity 7050 Processor,8.0,256.0,OPPO,Android
"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Midnight Violet, 256 GB)",15999.0,15.0,5100 mAh Battery,16.94 cm (6.67 inch) HD Display,17459.0,789.0,32MP + 2MP | 8MP Front Camera,18999.0,Dimensity 6300 Processor,8.0,256.0,OPPO,Android
"OPPO F27 5G (Emerald Green, 256 GB)",22999.0,20.0,5000 mAh Battery,16.94 cm (6.67 inch) Full HD+ Display,1395.0,79.0,50MP + 2MP | 32MP Front Camera,28999.0,Dimensity 6300 Processor,8.0,256.0,OPPO,Android
"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Breeze Blue, 256 GB)",15999.0,15.0,5100 mAh Battery,16.94 cm (6.67 inch) HD Display,17459.0,789.0,32MP + 2MP | 8MP Front Camera,18999.0,Dimensity 6300 Processor,8.0,256.0,OPPO,Android
"OPPO A3x 5G (Starry Purple, 64 GB)",11499.0,23.0,5100 mAh Battery,16.94 cm (6.67 inch) HD+ Display,1785.0,77.0,8MP Rear Camera | 5MP Front Camera,14999.0,Dimensity 6300 Processor,4.0,64.0,OPPO,Android
"OPPO Reno 12 Pro 5G (Sunset Gold, 512 GB)",40999.0,26.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,4492.0,372.0,50MP + 8MP + 50MP | 50MP Front Camera,55999.0,Dimensity 7300 Energy Processor,12.0,512.0,OPPO,Android
"OPPO Reno 12 5G (Sunset Peach, 256 GB)",32999.0,25.0,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,1147.0,82.0,50MP + 8MP + 2MP | 32MP Front Camera,43999.0,Dimensity 7300 Energy Processor,8.0,256.0,OPPO,Android
"OPPO F27 5G (Amber Orange, 256 GB)",22999.0,20.0,5000 mAh Battery,16.94 cm (6.67 inch) Full HD+ Display,1395.0,79.0,50MP + 2MP | 32MP Front Camera,28999.0,Dimensity 6300 Processor,8.0,256.0,OPPO,Android
"OPPO Reno13 Pro 5G (Graphite Grey, 256 GB)",49999.0,9.0,5800 mAh Battery,17.35 cm (6.83 inch) Display,519.0,85.0,50MP + 50MP + 8MP | 50MP Front Camera,54999.0,Dimensity 8350 Processor,12.0,256.0,OPPO,Android
"OPPO A59 5G (Silk Gold, 128 GB)",13999.0,22.0,5000 mAh Battery,16.66 cm (6.56 inch) HD+ Display,1205.0,58.0,13MP + 2MP | 8MP Front Camera,17999.0,Dimensity 6020 Processor,4.0,128.0,OPPO,Android
"OPPO Reno10 Pro 5G (Glossy Purple, 256 GB)",37999.0,15.0,4600 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,11230.0,1185.0,50MP + 32MP + 8MP | 32MP Front Camera,44999.0,Snapdragon 778G 5G Processor,12.0,256.0,OPPO,Android
